annee,sexe,age3e,retard,secteur,acad,poids,score,plaisir,performance,estime_soi,anx_sociale,anx_echouer,anx_decevoir,anx_separer
2003,1,14.463013699,2,pu,16,0.2730515682,237.57947734,-0.396579102,0.0450672164,-0.316526064,-0.322812427,-0.387556756,0.1578176885,-0.174396804
2003,2,14.764383562,2,pu,16,0.2708418474,291.38345042,0.1595713716,0.0450672164,-1.466900168,0.9900655757,0.6353843862,-0.492865429,0.291018058
2003,2,14.884931507,2,pu,16,0.2708418474,271.9218923,-0.160279983,1.0360150201,-1.630210846,0.9835892087,1.9959627854,1.4528347243,-0.081504848
2003,2,16.742465753,1,pu,16,0.2901287297,211.74758239,-0.869177341,-0.463845352,-0.875739886,0.0842145495,0.4643654258,-0.064584467,-0.341929814
2003,2,14.526027397,2,pu,16,0.2708418474,252.88360061,-0.105005145,-0.179552144,-0.061344719,1.420242598,-0.388739861,-0.929322958,-0.09975575
2003,1,16.2,1,pu,16,0.2924958066,260.74870769,-1.150978581,1.005056439,1.8545734209,-0.542961509,0.9730216431,0.3689644829,-0.790048859
2003,1,14.523287671,2,pu,16,0.2730515682,298.75992486,-1.404502424,1.5160096314,1.6482432062,-0.333660509,-1.426162697,-0.492865429,0.5158963054
2003,1,15.035616438,2,pu,16,0.2730515682,272.89337416,0.9409682917,1.262472314,1.827305751,-0.781161981,-0.949590147,-1.143548547,-0.864689914
2003,1,14.35890411,2,pu,16,0.2730515682,246.84368149,0.1595713716,0.0450672164,-0.061344719,0.1304384718,-0.126202318,-0.494648899,-0.864689914
2003,1,14.698630137,2,pu,16,0.2730515682,249.60690604,0.395870491,1.231716424,1.5232732748,0.0784651229,-0.311702972,-1.358602712,-0.603309864
2003,2,14.569863014,2,pu,16,0.2708418474,230.96260496,1.7064204435,0.0450672164,-0.435664402,1.2000935158,0.4037474057,1.4582290302,0.7026353007
2003,1,14.271232877,2,pu,16,0.2730515682,236.25072293,-0.341304264,0.7496811883,0.64427511,-0.571860981,0.6899446638,0.7939750398,0.1433733989
2003,1,14.268493151,2,pu,16,0.2730515682,336.39553286,1.4971187655,1.7713848821,1.148953592,-0.113511427,-0.418457318,-0.492865429,0.5158963054
2003,2,16.726027397,1,pu,16,0.2901287297,230.39511143,-0.14922731,-2.315429893,-2.791658026,2.5173432337,1.9959627854,1.6742380888,-0.249037858
2003,1,14.824657534,2,pu,16,0.2730515682,225.74881978,-1.696076382,-0.496641866,0.2426877574,-0.333660509,-0.626434584,-0.709703064,-0.174396804
2003,1,14.517808219,2,pu,16,0.2730515682,241.80183007,-0.914679462,0.269686577,-0.316526064,-0.113511427,0.1660526827,1.0243835465,1.1315483605
2003,2,14.915068493,2,pu,16,0.2708418474,258.05425665,-2.185899344,-0.947718521,0.5524044426,-0.770313898,0.9505450323,0.5897094872,-0.341929814
2003,2,15.495890411,1,pu,16,0.2901287297,219.95332906,0.4130952148,-1.295766824,-0.316526064,1.2116685389,-0.872553258,-0.49564769,-0.697156904
2003,1,16.731506849,1,pu,16,0.2924958066,272.13023031,0.395870491,-0.434927395,0.8564369188,-0.990462981,0.9810165599,1.6651066281,1.8964825243
2003,2,16.523287671,1,pu,16,0.2901287297,205.82835316,-0.385526429,-0.527397756,-0.472999729,1.62234029,1.9959627854,2.1043464178,0.7772763551
2003,1,14.720547945,2,pu,16,0.2730515682,244.72479388,-2.185899344,-0.752017117,-1.2989107,-0.990462981,0.9433041853,2.1043464178,-0.864689914
2003,2,15.169863014,2,pu,16,0.2708418474,282.39070885,-1.150978581,-0.494601242,-0.457247862,-0.990462981,1.203475519,2.1043464178,-1.387450013
2003,1,14.895890411,2,pu,16,0.2730515682,259.15597778,0.8856934535,-0.210308034,0.5897397703,0.1131140222,0.4334648635,-0.926710913,1.3737224249
2003,1,15.35890411,1,pu,16,0.2924958066,216.62785641,-0.160279983,-1.009432992,0.5524044426,-0.990462981,-1.987012983,-1.358602712,-1.387450013
2003,1,15.534246575,1,pu,16,0.2924958066,208.99341406,-0.650102945,,-0.967610553,-0.990462981,0.672342691,0.372871853,1.1132974593
2003,M,14.561643836,2,pu,16,0.2730515682,253.90637119,0.9396883362,0.3024830914,0.8564369188,-0.153258982,0.4510668363,-0.071592027,-0.361135799
2003,2,14.745205479,2,pu,16,0.2708418474,188.27492367,-0.105005145,-2.031136685,-1.618695043,1.6403916801,0.6887615593,1.2386091354,-0.081504848
2003,1,15.082191781,2,pu,16,0.2730515682,277.34379133,0.384817818,0.269686577,-0.57170741,-0.990462981,-1.163625154,-1.141765078,-1.387450013
2003,2,16.180821918,1,pu,16,0.2502360294,155.16886273,-1.404502424,1.2913902708,-0.408396732,0.9843161492,0.6735257955,0.8039350761,0.5158963054
2003,2,16.136986301,1,pu,16,0.2502360294,237.49362253,-0.886402065,-0.210308034,-2.48762555,0.3267867373,-0.335362688,-0.27585758,-0.603309864
2003,1,15.660273973,1,pu,16,0.2522776332,155.55007599,0.1312939748,1.5160096314,-0.343793734,0.554139127,-0.418457318,0.1586462642,0.1616243001
2003,2,16.969863014,1,pu,16,0.2502360294,164.92425499,0.6321696103,-0.467723909,-0.59897508,-0.340136876,-0.61119882,-0.490911744,-0.603309864
2003,1,15.690410959,1,pu,16,0.2522776332,162.35246648,0.1595713716,0.0143113264,-0.034077049,2.0763181289,0.8578433453,1.8901208289,2.4192426238
2003,2,17.153424658,1,pu,16,0.2502360294,226.98683261,-1.425327815,-0.210308034,-1.135600022,-0.990462981,0.6438083377,-1.144377123,-0.864689914
2003,2,16.37260274,1,pu,16,0.2502360294,198.28272458,-0.424856499,-0.434927395,0.1938366266,-0.990462981,1.9959627854,2.1043464178,1.3737224249
2003,1,15.312328767,1,pu,16,0.2522776332,184.61087375,-1.713301105,1.2606343808,-0.500267399,-0.990462981,-1.141148543,-0.491252175,-1.387450013
2003,1,15.495890411,1,pu,16,0.2522776332,223.86391453,-0.621825548,-0.179552144,-0.273506528,0.764167067,1.2271352344,0.5870974419,1.4675694646
2003,2,16.032876712,1,pu,16,0.2502360294,186.23664543,-2.185899344,0.8729074395,-0.187320069,0.7995429067,-0.128568527,0.3585163018,-1.387450013
2003,M,15.334246575,1,pu,16,0.2522776332,121.55072158,,,,,,,
2003,1,15.852054795,1,pu,16,0.2522776332,211.01671815,0.6887244041,-1.835435282,-0.125947716,0.5534121865,0.6129077754,0.8067173367,1.5604614202
2003,1,16.150684932,1,pu,16,0.2522776332,195.45664444,-1.414275142,-0.69234327,-1.809273391,-0.31633606,-0.126202318,-0.27585758,-0.790048859
2003,1,15.142465753,2,pu,16,0.2355069775,146.72276744,-1.921322828,-1.746843478,,,,,
2003,2,17.01369863,1,pu,16,0.2502360294,159.75566126,1.4418439273,1.2913902708,-0.57170741,1.2109415984,-0.126202318,0.3702598077,-0.603309864
2003,2,15.865753425,1,pu,16,0.2502360294,229.86209432,-0.14922731,0.5867762988,-0.316526064,-0.33438745,1.1428574989,-0.27863984,1.4675694646
2003,2,15.147945205,2,pu,16,0.2336010934,313.32515882,-0.632878221,-0.239225991,-0.316526064,0.0957895726,0.0901988988,-1.358602712,-0.435776854
2003,1,15.780821918,1,pu,16,0.2522776332,239.46931419,-0.160279983,-0.212348659,-0.316526064,-0.781161981,-0.633675431,0.1614285248,-0.174396804
2003,1,15.038356164,2,pu,16,0.2355069775,345.13528296,0.1312939748,0.974300549,-0.343793734,0.3275136778,-0.387556756,-0.064414252,0.5158963054
2003,2,15.506849315,1,pu,16,0.2502360294,262.7259685,0.1595713716,-0.239225991,-1.207040032,0.7634401266,,0.1586462642,0.441255251
2003,2,14.967123288,2,pu,16,0.2336010934,254.54461087,-0.177504707,0.2100127303,0.1938366266,-0.113511427,1.7570849579,0.5834866056,0.6834293154
2003,1,16.145205479,1,pu,16,0.2522776332,264.37787771,-1.696076382,-0.496641866,0.1938366266,-0.327834913,-0.603957973,-1.358602712,-0.435776854
2003,2,15,2,pu,16,0.2336010934,367.0287961,-0.594828107,1.7713848821,1.1762212619,0.5432910444,-0.679811757,-0.926710913,0.7772763551
2003,2,14.649315068,2,pu,16,0.2336010934,333.7383827,0.9139708504,0.300442467,-0.994878223,-0.113511427,-0.095301756,-0.281251886,0.5158963054
2003,2,15.956164384,1,pu,16,0.2502360294,217.96660853,-0.358528988,-1.77372081,-1.2989107,-0.990462981,0.1351521204,1.0181606649,-0.435776854
2003,1,15.512328767,1,pu,16,0.2522776332,236.38553515,-1.949600225,-0.440846577,-0.500267399,2.087893152,-0.357839298,-0.496476266,-0.341929814
2003,2,14.75890411,2,pu,16,0.2336010934,308.66286186,0.9139708504,0.0450672164,-0.64782621,-0.113511427,-0.918689584,-0.492865429,0.2545162557
2003,2,15.936986301,1,pu,16,0.2502360294,242.25217551,-0.650102945,-1.489427603,-1.2989107,-0.113511427,1.4732539088,1.4528347243,1.0386564049
2003,1,15.887671233,1,pu,16,0.2522776332,258.98933428,0.395870491,0.5271024521,-0.316526064,-0.990462981,-0.342603535,0.3702598077,2.0832215197
2003,2,15.167123288,2,pu,16,0.2336010934,281.96627677,-0.886402065,-0.210308034,-2.205176534,-0.113511427,-0.126202318,0.1586462642,0.0869832457
2003,2,14.728767123,2,pu,16,0.2336010934,340.53207562,-0.341304264,0.0450672164,-0.316526064,-0.781161981,-0.596717126,-1.141765078,-0.043365596
2003,2,14.290410959,2,pu,16,0.2336010934,343.96797145,-0.160279983,0.0471078408,-1.2989107,-0.990462981,-1.402502982,-1.144377123,-0.864689914
2003,1,14.709589041,2,pu,16,0.2355069775,250.87437402,0.1312939748,-0.210308034,-0.381129062,1.6108414369,1.7570849579,2.1043464178,1.4675694646
2003,2,14.509589041,2,pu,16,0.2336010934,249.92311175,0.1325739303,-0.527397756,0.6658585709,-0.109866652,1.7037077848,0.7975858761,2.4192426238
2003,2,14.734246575,2,pu,16,0.2336010934,284.67534331,-0.160279983,0.269686577,-0.316526064,0.3166655952,-0.394797603,-1.358602712,-0.771797958
2003,2,14.753424658,2,pu,16,0.2336010934,218.48164769,-0.396579102,-0.976636477,-1.2989107,0.7634401266,-0.387556756,-0.061802206,0.5158963054
2003,2,16.120547945,1,pu,16,0.2502360294,230.06563521,-0.610772875,-1.775761435,0.7088781076,0.7814915167,0.6887615593,1.0189892406,-0.341929814
2003,1,14.342465753,2,pu,16,0.2355069775,290.06155543,0.6493943342,0.0450672164,-0.316526064,-0.990462981,-1.402502982,-0.27863984,-0.771797958
2003,1,15.956164384,1,pu,16,0.2522776332,297.34939543,0.395870491,-0.01460663,-0.528687873,-0.113511427,0.9573568446,1.0189892406,0.1798752013
2003,2,14.452054795,2,pu,16,0.2336010934,296.189302,-0.160279983,0.269686577,-0.316526064,-0.770313898,-0.387556756,0.1506399129,0.0869832457
2003,2,14.961643836,2,pu,16,0.2336010934,442.06820593,1.7334178848,1.7713848821,0.2857072941,1.6403916801,0.7257198641,0.1550793248,-1.051428909
2003,2,15.465753425,1,pu,16,0.2502360294,242.56457043,-2.185899344,-2.315429893,-2.791658026,2.5173432337,1.9959627854,2.1043464178,1.6351024746
2003,2,15.682191781,1,pu,16,0.2502360294,277.00629004,-0.914679462,0.269686577,-0.64782621,0.7634401266,0.4049305102,-0.063585676,-0.435776854
2003,2,14.950684932,2,pu,16,0.2336010934,295.50694684,0.395870491,0.8113956595,-0.316526064,-0.102663344,0.4571245788,-1.358602712,1.2061894149
2003,2,15.734246575,1,pu,16,0.2502360294,230.72180802,0.6493943342,-0.752017117,-1.554092045,1.1928902083,0.9039796715,1.4564455606,1.3929284102
2003,1,15.665753425,1,pu,16,0.2522776332,284.6926936,-0.413803826,0.7804370783,0.9210399164,0.5432910444,0.3812707949,0.1560342189,1.3929284102
2003,1,14.671232877,2,pu,16,0.2355069775,238.50814388,0.7157218454,1.0070970634,-0.012493588,0.7634401266,0.3503702326,0.5905380628,0.7590254539
2003,2,14.736986301,2,pu,16,0.2336010934,261.8886712,0.1595713716,-0.463845352,-0.64782621,-0.769586958,0.9645976916,-0.929322958,1.0386564049
2003,1,15.156164384,2,pu,16,0.2355069775,273.68619733,-0.650102945,0.269686577,0.6501067041,-0.990462981,0.1576287312,-0.27407411,0.1616243001
2003,2,14.660273973,2,pu,16,0.2336010934,275.9723561,0.1595713716,0.0450672164,-0.64782621,-0.769586958,0.3740299479,0.5907082782,0.7772763551
2003,1,16.219178082,1,pu,16,0.2522776332,305.97289409,-2.185899344,-2.315429893,-2.53647668,-0.113511427,-1.47953987,-1.358602712,1.4675694646
2003,2,15.367123288,1,pu,16,0.2502360294,303.29408969,0.6493943342,-0.752017117,-1.554092045,0.9835892087,0.1885292935,0.3774375834,-0.174396804
2003,1,16.145205479,1,pu,16,0.2522776332,245.14882247,0.9409682917,-0.976636477,0.122396616,-0.770313898,0.7269029686,-0.069808558,-1.387450013
2003,1,14.265753425,2,pu,16,0.2355069775,237.40413627,0.6493943342,-0.980515035,-1.569843912,0.0950626321,-0.770147235,-0.926710913,-0.864689914
2003,2,15.649315068,1,pu,16,0.2502360294,285.86973383,0.4130952148,-0.752017117,-1.554092045,1.6403916801,0.1648695782,1.6678888888,1.0386564049
2003,2,16.463013699,1,pu,16,0.2502360294,245.59961623,-1.122701184,-0.494601242,-0.153215386,-0.990462981,0.9657807961,-1.138982817,-0.174396804
2003,2,15.882191781,1,pu,16,0.2502360294,234.1972912,-0.132002586,-0.210308034,0.0420417517,0.0957895726,1.4732539088,0.5799196663,-0.603309864
2003,1,15.438356164,1,pu,16,0.2522776332,278.01713509,-0.914679462,-0.212348659,2.1586058971,-0.990462981,-0.587539105,-1.358602712,-1.387450013
2003,1,14.501369863,2,pu,16,0.2355069775,295.40638688,-0.903626789,1.5160096314,-0.555955543,-0.113511427,-0.90345382,-0.704308758,0.5158963054
2003,2,17.169863014,1,pu,16,0.2502360294,252.94869783,0.6887244041,-0.719220602,0.5524044426,-0.990462981,1.4732539088,-0.501700356,-0.603309864
2003,1,16.720547945,1,pu,16,0.2522776332,243.96510215,0.1595713716,-0.56019427,,-0.990462981,0.7493795794,-0.492865429,0.5158963054
2003,2,15.301369863,1,pu,16,0.2502360294,188.99171042,-2.185899344,1.7713848821,2.1586058971,-0.990462981,0.826942783,0.6022815688,-0.603309864
2003,1,15.816438356,1,pu,16,0.2522776332,167.82489207,0.1312939748,-1.491468227,0.1712477468,0.7273373464,1.9959627854,1.8901208289,-0.341929814
2003,1,14.312328767,2,pu,16,0.2355069775,261.44841314,-0.594828107,0.269686577,1.8545734209,-0.537212082,-0.941166195,-0.709873279,-0.864689914
2003,1,15.583561644,1,pu,16,0.2522776332,269.89177363,0.1312939748,0.269686577,-0.012493588,0.0957895726,0.9882574069,1.4528347243,0.9448093651
2003,2,17.232876712,1,pu,16,0.2502360294,246.13689246,-1.168203305,-0.752017117,-2.205176534,0.9843161492,0.6201486224,-0.269634698,0.7772763551
2003,2,16.243835616,1,pu,16,0.2502360294,202.01344087,0.1595713716,-0.434927395,-1.043729354,-0.769586958,-0.418457318,-0.495477475,1.0386564049
2003,2,14.501369863,2,pu,16,0.2336010934,273.10381931,-2.185899344,0.7496811883,-2.791658026,2.3080422341,-1.263138653,-1.358602712,-0.697156904
2003,2,15.728767123,1,pu,16,0.2502360294,237.1740992,-0.358528988,0.012270702,-0.408396732,-0.113511427,-0.07164204,-0.277811265,-0.771797958
2003,1,15.276712329,1,pu,16,0.2522776332,180.30490785,-0.897454738,-1.51834556,-0.125947716,-0.990462981,0.4880251411,-0.927539489,-0.174396804
2003,2,15.975342466,1,pu,16,0.2502360294,249.57278829,-2.185899344,0.0450672164,-0.435664402,0.9843161492,0.6735257955,2.1043464178,-0.435776854
2003,1,14.802739726,2,pu,16,0.2355069775,365.78679315,0.7439992422,0.269686577,-1.207040032,1.6403916801,-0.178396386,0.3748255381,1.374677509
2003,2,14.495890411,2,pu,16,0.2336010934,327.55692644,-1.667798985,-0.976636477,-0.484515532,0.3166655952,0.4430719195,0.7939750398,1.1132974593
2003,1,14.693150685,2,pu,16,0.2355069775,254.27624176,-0.396579102,0.5250618277,-0.316526064,0.3043636317,1.1737580612,1.0189892406,2.1578625741
2003,1,15.202739726,2,pu,16,0.2355069775,347.72791873,0.1595713716,0.8113956595,-0.012493588,0.7634401266,-0.334179583,-0.707091018,-0.435776854
2003,2,14.594520548,2,pu,16,0.2336010934,266.73325831,0.1042965334,0.0450672164,-0.316526064,-0.770313898,0.1423929674,-1.144377123,2.1578625741
2003,1,14.682191781,2,pu,16,0.2355069775,355.32568785,-0.358528988,1.231716424,-0.012493588,0.3159386547,-0.596717126,-0.0627571,0.0869832457
2003,1,14.860273973,2,pu,16,0.2355069775,333.22208822,-0.330251591,0.4346320909,-0.332277931,-0.113511427,-0.895029869,-0.059019946,1.2808304693
2003,2,14.854794521,2,pu,16,0.2336010934,299.05272785,0.1042965334,0.269686577,-0.316526064,-0.113511427,1.4957305196,-1.358602712,2.4192426238
2003,2,15.17260274,2,pu,16,0.2336010934,301.80640302,0.3688730497,0.0450672164,1.5232732748,1.2037382909,1.1665172142,-1.358602712,1.2808304693
2003,2,15.84109589,1,pu,16,0.2502360294,280.86455564,0.395870491,-0.434927395,-2.113305867,2.5173432337,1.2343760813,2.1043464178,0.1798752013
2003,1,14.084931507,2,pu,16,0.2355069775,297.21323823,-0.413803826,1.7713848821,-0.386813271,-0.561012899,-1.711176851,-1.358602712,-0.435776854
2003,2,14.397260274,2,pu,16,0.2336010934,240.80326921,0.1042965334,0.0450672164,-0.316526064,0.3159386547,0.194587036,0.1552056432,-0.697156904
2003,1,15.24109589,2,pu,16,0.2355069775,262.27463674,0.1608513272,0.3314010482,-1.043729354,1.228266048,-0.340237326,-0.046447864,-1.126069963
2003,2,14.342465753,2,pu,16,0.2336010934,330.09141407,-0.358528988,1.2913902708,-0.224655397,0.0957895726,-0.603957973,-1.358602712,-0.174396804
2003,1,14.78630137,2,pu,16,0.2355069775,265.67076588,-0.650102945,-0.721261227,-1.2989107,-0.113511427,0.4049305102,0.372871853,0.7772763551
2003,1,15.980821918,1,pu,16,0.2522776332,246.61978651,1.2055448079,-1.77372081,-0.170120057,0.9792174931,1.9959627854,1.8847265229,-0.174396804
2003,2,14.479452055,2,pu,16,0.2336010934,256.75849918,-0.160279983,-0.436968019,-0.061344719,0.9843161492,0.434647968,-0.492865429,1.0569073061
2003,1,15.301369863,1,pu,16,0.2522776332,238.08976422,-0.639050272,-0.780935073,0.4978691029,-0.333660509,1.5182071304,1.6724546191,0.5158963054
2003,1,15.123287671,2,pu,16,0.2355069775,189.36682642,-1.421727148,0.269686577,0.8564369188,-0.340136876,-1.433403544,-0.49630605,-0.341929814
2003,1,14.632876712,2,pu,16,0.2355069775,285.95697845,0.1595713716,0.0450672164,-1.2989107,2.087893152,1.1737580612,1.0235549709,
2003,2,14.904109589,2,pu,16,0.2336010934,289.97153117,0.6874444485,0.7824777027,-0.012493588,0.9727411261,1.1737580612,1.0199880316,1.4675694646
2003,2,14.323287671,2,pu,16,0.2336010934,292.82648363,-2.185899344,-1.009432992,-1.207040032,1.420242598,0.434647968,0.372871853,0.7772763551
2003,2,15.942465753,1,pu,16,0.2502360294,255.19199645,-0.093952472,-1.51834556,-1.390781367,2.5173432337,1.2118994705,-0.056578116,0.8701683107
2003,2,14.917808219,2,pu,16,0.2336010934,274.8262505,-0.396579102,-0.496641866,-1.554092045,-0.113511427,0.6960024063,0.3720432774,0.5158963054
2003,1,15.723287671,1,pu,16,0.2522776332,273.11130638,0.6874444485,-0.239225991,0.6385909011,0.5425641039,-0.126202318,-1.144377123,-0.435776854
2003,1,15.079452055,2,pu,04,0.3325822248,249.76148952,-1.640801543,-0.212348659,,-0.550164816,0.3885116419,0.8003242397,-1.126069963
2003,2,15.24109589,2,pu,04,0.3298907411,250.76937561,-0.413803826,0.7496811883,-2.140573537,2.5173432337,1.9959627854,1.0219417166,2.4192426238
2003,2,15.490410959,1,pu,04,0.3533825462,249.70419321,-1.894325387,0.269686577,-0.994878223,1.6403916801,1.2271352344,1.2332148294,0.7772763551
2003,2,15.238356164,2,pu,04,0.3298907411,283.22011558,-0.869177341,-1.036310324,-1.119405428,-0.781161981,-0.043107687,1.6678888888,-1.387450013
2003,2,14.4,2,pu,04,0.3298907411,268.64013163,0.9139708504,0.5271024521,0.318806558,1.1936171488,-0.09648486,0.372871853,0.5158963054
2003,1,14.567123288,2,pu,04,0.3325822248,301.83823431,0.6493943342,0.0450672164,-0.365377195,-0.781161981,-0.918689584,-0.277811265,0.7772763551
2003,2,14.4,2,pu,04,0.3298907411,282.51772016,1.1785473666,-0.241266615,-0.951858687,2.2971941515,1.7346083471,0.8076722308,1.7472004155
2003,2,15.487671233,1,pu,04,0.3533825462,281.61604297,0.395870491,0.0450672164,-1.793521524,-0.113511427,0.7124212746,-0.709703064,-0.771797958
2003,2,15.484931507,1,pu,04,0.3533825462,206.06551865,-1.678851658,-2.315429893,-2.53647668,-0.351711899,-0.81799298,-1.358602712,0.0687323445
2003,1,15.484931507,1,pu,04,0.3562656928,216.31559598,-0.896174782,1.0032185057,0.5408886396,-0.322812427,-0.373504097,-0.712485324,-0.771797958
2003,2,15.145205479,2,pu,04,0.3298907411,274.44987918,1.4971187655,1.7713848821,1.8545734209,1.8612677028,0.194587036,-0.492036854,-0.771797958
2003,2,14.561643836,2,pu,04,0.3298907411,232.76138641,-1.122701184,-0.243104549,-0.11019585,0.554139127,1.0107340177,1.8892922533,-0.341929814
2003,2,14.646575342,2,pu,04,0.3298907411,249.81564754,0.384817818,0.0450672164,,-0.990462981,-0.657335146,-0.707919594,-0.435776854
2003,2,15.230136986,2,pu,04,0.3298907411,217.45999794,1.4418439273,-0.24330724,2.1586058971,1.6403916801,1.4957305196,0.8101579577,2.0832215197
2003,1,16.065753425,1,pu,04,0.3562656928,188.6484257,1.997994401,,,-0.153258982,-0.326184666,,
2003,1,14.221917808,2,pu,04,0.3325822248,254.25342186,-0.621825548,0.7496811883,0.3345584248,0.3159386547,-0.365080145,-0.277811265,1.4675694646
2003,1,14.221917808,2,pu,04,0.3325822248,293.93327087,0.395870491,1.7713848821,0.5897397703,-0.990462981,-1.725658545,-1.358602712,1.4675694646
2003,2,15.476712329,1,pu,04,0.3533825462,265.03736814,-0.632878221,0.0450672164,0.6012555734,-0.351711899,1.4660130618,0.1498113373,-0.174396804
2003,2,14.64109589,2,pu,04,0.3298907411,207.05923757,-2.185899344,-1.800598143,-0.316526064,-0.990462981,0.3351344688,2.1043464178,-1.387450013
2003,2,16.306849315,1,pu,04,0.3533825462,290.76560966,-0.18855738,-0.210308034,-1.043729354,-0.113511427,0.6735257955,0.7993693457,-0.435776854
2003,1,14.723287671,2,pu,04,0.3325822248,266.25995848,0.395870491,1.0070970634,0.2915388882,2.5173432337,0.9421210808,1.8901208289,0.5158963054
2003,2,14.638356164,2,pu,04,0.3298907411,334.96155588,0.395870491,-0.239225991,-0.663578077,0.5432910444,0.3812707949,1.2386091354,-0.435776854
2003,2,14.969863014,2,pu,04,0.3298907411,277.07120793,1.997994401,0.0161492596,1.4645018713,2.5173432337,1.7346083471,0.5941488991,1.0569073061
2003,1,14.802739726,2,pu,04,0.3325822248,241.66733169,1.4418439273,0.7496811883,0.5897397703,-0.113511427,-0.418457318,-1.358602712,0.1798752013
2003,1,14.550684932,2,pu,04,0.3325822248,278.49411121,0.395870491,1.2585937564,1.0129105838,0.0957895726,-1.157567412,-0.926710913,0.1798752013
2003,2,14.967123288,2,pu,04,0.3298907411,318.43363177,0.395870491,0.974300549,-0.951858687,-0.113511427,0.4037474057,0.3737004287,0.5905373598
2003,2,14.326027397,2,pu,04,0.3102587485,211.00035418,-0.093952472,-0.496641866,-0.663578077,1.8670171293,-0.149862033,0.372871853,0.5158963054
2003,1,14.493150685,2,pu,04,0.3127900604,314.93770483,-0.632878221,0.7496811883,1.2250723927,0.7634401266,0.5177425989,0.3611283471,-0.341929814
2003,2,14.991780822,2,pu,04,0.3102587485,222.51991697,0.6604470072,-1.551142074,-0.903007556,1.6403916801,0.7196621216,1.2466154867,-0.26728876
2003,1,15.156164384,2,pu,04,0.3127900604,299.53512874,-0.396579102,1.2893496464,0.2426877574,0.7634401266,1.2271352344,-0.285817616,0.0869832457
2003,1,14.98630137,2,pu,04,0.3127900604,277.52020838,1.4148464859,0.8113956595,0.5467202336,0.1131140222,-1.187284869,-0.05819137,-0.00590871
2003,1,14.901369863,2,pu,04,0.3127900604,254.37142178,-0.650102945,0.5271024521,-0.088612389,-0.990462981,-1.402502982,0.8075459124,0.7955272563
2003,1,14.901369863,2,pu,04,0.3127900604,196.24798813,-1.667798985,-0.752017117,0.2972230971,-0.333660509,-1.956112421,0.3737004287,-0.174396804
2003,2,14.983561644,2,pu,04,0.3102587485,270.0087424,0.1312939748,1.2913902708,-0.316526064,0.5548660675,-0.065584298,-0.059019946,0.0869832457
2003,2,14.649315068,2,pu,04,0.3102587485,228.37759078,-0.160279983,-0.752017117,-0.620558541,-0.990462981,-0.365080145,0.1488564432,-1.051428909
2003,2,15.98630137,1,pu,04,0.3323525424,198.98776513,0.1042965334,-1.005554434,0.2426877574,0.5432910444,0.905162776,-0.061802206,0.5158963054
2003,2,14.315068493,2,pu,04,0.3102587485,294.61432587,0.9520209647,0.4943059377,0.5739879035,2.5173432337,0.6438083377,1.2386091354,0.7772763551
2003,1,14.564383562,2,pu,04,0.3127900604,194.49870209,-2.185899344,-2.315429893,-1.108332352,-0.990462981,-2.248367421,-1.141765078,-0.864689914
2003,2,14.898630137,2,pu,04,0.3102587485,224.76568139,0.9139708504,1.0032185057,-0.061344719,2.0763181289,1.7570849579,1.8847265229,1.6351024746
2003,1,16.230136986,1,pu,04,0.3350641112,216.188764,1.5081714385,0.5271024521,1.3169430601,-0.990462981,-0.925930431,-0.930151534,0.3301123942
2003,1,15.482191781,1,pu,04,0.3350641112,213.12121443,-1.150978581,-1.232011728,-1.135600022,-0.990462981,-0.10978345,1.6696723584,0.7026353007
2003,2,14.473972603,2,pu,04,0.3102587485,277.97059865,-0.903626789,0.269686577,-1.326178369,-0.550164816,1.9959627854,2.1043464178,-1.387450013
2003,2,15.55890411,1,pu,04,0.3323525424,184.84615626,0.9126908949,1.7713848821,2.1586058971,-0.990462981,1.9959627854,-1.358602712,2.4192426238
2003,2,15.893150685,1,pu,04,0.3323525424,256.57674702,-0.886402065,0.0450672164,-0.316526064,-0.781161981,0.0878326898,-0.493035645,-1.033178008
2003,1,15.221917808,2,pu,04,0.3127900604,266.32595236,0.8856934535,0.5250618277,-0.012493588,1.6403916801,0.6201486224,-0.05362564,0.0869832457
2003,2,15.556164384,1,pu,04,0.3323525424,188.92495438,0.1042965334,0.7824777027,1.4960056049,1.1928902083,-0.103725707,0.1569891129,1.8218414699
2003,1,15.97260274,1,pu,04,0.3350641112,280.12929778,0.1595713716,0.269686577,-0.316526064,-0.113511427,-0.895029869,0.372871853,-0.174396804
2003,1,15.638356164,1,pu,04,0.3350641112,177.34926093,-0.886402065,0.269686577,0.8721887857,-0.571860981,-0.634858535,0.3754838983,-0.864689914
2003,2,,2,pu,04,0.3966194311,335.41194615,-0.931904185,1.0667709101,-0.316526064,2.5173432337,1.9959627854,0.372871853,1.2808304693
2003,2,,2,pu,04,0.3966194311,238.2339465,1.997994401,0.3024830914,-0.826888755,2.5173432337,1.9959627854,0.3585163018,-1.387450013
2003,1,14.745205479,2,pu,04,0.3998553349,305.35639831,0.395870491,0.269686577,0.2426877574,-0.990462981,-0.918689584,-1.358602712,-1.387450013
2003,1,,2,pu,04,0.3998553349,234.2890191,-2.185899344,-1.260929685,0.5251367727,-0.113511427,-0.15710288,-0.27341575,-0.790048859
2003,1,,1,pu,04,0.4283293793,257.04838804,1.1883200841,0.5250618277,-0.343793734,-0.113511427,0.1957701405,-0.492865429,1.0204055037
