"PERIODE";"Senti";"Sais_2014_2015";"Sais_2013_2014";"Sais_2012_2013";"Sais_2011_2012";"Sais_2010_2011";"Sais_2009_2010";"Sais_2008_2009";"Loc_Reg11";"Loc_Reg21";"Loc_Reg22";"Loc_Reg23";"Loc_Reg24";"Loc_Reg25";"Loc_Reg26";"Loc_Reg31";"Loc_Reg41";"Loc_Reg42";"Loc_Reg43";"Loc_Reg52";"Loc_Reg53";"Loc_Reg54";"Loc_Reg72";"Loc_Reg73";"Loc_Reg74";"Loc_Reg82";"Loc_Reg83";"Loc_Reg91";"Loc_Reg93";"Loc_Reg94";"MIN_Saison";"MAX_Saison";"IN_Def";"IN_Temp"
"04-06-2016";NA;331,3;334;296;201;137;122;98;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;98;334;NA;NA
"05-06-2016";NA;330,4;335;290;199;138;124;99;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;99;335;NA;NA
"06-06-2016";NA;328;332;287;201;139;127;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;332;NA;NA
"07-06-2016";NA;325,7;330;286;204;141;127;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;330;NA;NA
"08-06-2016";NA;324,8;328;287;206;144;125;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;328;NA;NA
"09-06-2016";NA;323,2;327;288;209;146;125;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;327;NA;NA
"10-06-2016";NA;323,1;325;287;211;150;126;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;325;NA;NA
"11-06-2016";NA;321,7;325;287;211;153;128;99;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;99;325;NA;NA
"12-06-2016";NA;319,5;327;287;211;158;130;95;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;95;327;NA;NA
"13-06-2016";NA;317,9;325;285;210;165;131;92;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;92;325;NA;NA
"14-06-2016";NA;313,2;322;284;210;170;130;91;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;91;322;NA;NA
"15-06-2016";NA;307,4;316;281;211;174;131;89;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;89;316;NA;NA
"16-06-2016";NA;300,7;310;276;215;179;131;89;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;89;310;NA;NA
"17-06-2016";NA;296,3;300;270;217;180;134;91;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;91;300;NA;NA
"18-06-2016";NA;295,1;294;265;217;179;136;93;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;93;295,1;NA;NA
"19-06-2016";NA;298,1;289;261;218;176;137;95;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;95;298,1;NA;NA
"20-06-2016";NA;300,2;285;257;220;175;139;97;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;97;300,2;NA;NA
"21-06-2016";NA;298,9;279;256;220;172;141;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;298,9;NA;NA
"22-06-2016";NA;298,8;272;257;219;169;140;101;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;101;298,8;NA;NA
"23-06-2016";NA;296,6;265;255;217;167;138;102;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;102;296,6;NA;NA
"24-06-2016";NA;295,2;259;253;216;167;137;103;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;103;295,2;NA;NA
"25-06-2016";NA;292;256;250;213;171;136;103;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;103;292;NA;NA
"26-06-2016";NA;290,9;257;247;209;173;134;103;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;103;290,9;NA;NA
"27-06-2016";NA;289,7;259;246;208;172;133;101;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;101;289,7;NA;NA
"28-06-2016";NA;285,4;261;246;207;170;132;101;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;101;285,4;NA;NA
"29-06-2016";NA;277,9;263;244;207;169;130;101;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;101;277,9;NA;NA
"30-06-2016";NA;269,7;262;243;209;166;129;101;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;101;269,7;NA;NA
"01-07-2016";NA;266,2;260;241;210;162;129;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;266,2;NA;NA
"02-07-2016";NA;262,7;258;241;211;159;130;101;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;101;262,7;NA;NA
"03-07-2016";NA;260,6;258;241;212;157;130;101;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;101;260,6;NA;NA
"04-07-2016";NA;257,5;257;240;212;154;128;101;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;101;257,5;NA;NA
"05-07-2016";NA;252,7;258;236;213;152;125;101;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;101;258;NA;NA
"06-07-2016";NA;248,9;260;230;214;151;122;99;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;99;260;NA;NA
"07-07-2016";NA;245,4;259;226;216;150;119;97;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;97;259;NA;NA
"08-07-2016";NA;241,2;261;222;216;148;120;95;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;95;261;NA;NA
"09-07-2016";NA;236,1;260;218;214;149;119;95;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;95;260;NA;NA
"10-07-2016";NA;232,4;264;217;213;150;116;93;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;93;264;NA;NA
"11-07-2016";NA;230,6;266;217;213;151;113;92;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;92;266;NA;NA
"12-07-2016";NA;226,9;268;217;215;152;109;94;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;94;268;NA;NA
"13-07-2016";NA;224,7;270;218;219;152;105;95;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;95;270;NA;NA
"14-07-2016";NA;223,5;274;217;225;153;104;95;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;95;274;NA;NA
"15-07-2016";NA;224,8;277;215;227;155;105;94;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;94;277;NA;NA
"16-07-2016";NA;226;284;212;228;156;107;93;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;93;284;NA;NA
"17-07-2016";NA;226,6;292;211;228;157;109;93;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;93;292;NA;NA
"18-07-2016";NA;229,3;299;210;227;159;110;94;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;94;299;NA;NA
"19-07-2016";NA;231,9;305;209;226;162;110;93;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;93;305;NA;NA
"20-07-2016";NA;233,6;310;207;228;167;111;94;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;94;310;NA;NA
"21-07-2016";NA;237;315;205;230;173;113;93;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;93;315;NA;NA
"22-07-2016";NA;242,3;316;204;230;179;116;92;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;92;316;NA;NA
"23-07-2016";NA;249,4;316;208;228;185;118;91;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;91;316;NA;NA
"24-07-2016";NA;255,9;313;208;229;191;120;91;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;91;313;NA;NA
"25-07-2016";NA;260,1;306;205;230;196;121;92;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;92;306;NA;NA
"26-07-2016";NA;262,6;300;203;230;198;121;96;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;96;300;NA;NA
"27-07-2016";NA;263,1;292;200;230;195;121;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;292;NA;NA
"28-07-2016";NA;262,4;284;197;229;190;121;102;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;102;284;NA;NA
"29-07-2016";NA;263,3;280;195;226;188;119;104;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;104;280;NA;NA
"30-07-2016";NA;266,5;278;196;221;187;117;107;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;107;278;NA;NA
"31-07-2016";NA;273,1;278;194;217;188;116;110;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;110;278;NA;NA
"01-08-2016";NA;276,5;282;192;213;190;116;111;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;111;282;NA;NA
"02-08-2016";NA;278,3;287;189;212;191;116;112;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;112;287;NA;NA
"03-08-2016";NA;280,9;293;188;212;195;119;114;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;114;293;NA;NA
"04-08-2016";NA;281,3;297;187;211;199;124;114;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;114;297;NA;NA
"05-08-2016";NA;282,1;299;184;210;205;132;114;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;114;299;NA;NA
"06-08-2016";NA;283,7;299;182;209;208;139;116;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;116;299;NA;NA
"07-08-2016";NA;286,5;300;181;212;209;145;119;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;119;300;NA;NA
"08-08-2016";NA;286,3;303;184;215;205;153;121;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;121;303;NA;NA
"09-08-2016";NA;289,3;306;191;221;199;158;122;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;122;306;NA;NA
"10-08-2016";NA;293,7;307;195;227;196;162;124;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;124;307;NA;NA
"11-08-2016";NA;297,9;306;200;232;197;164;126;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;126;306;NA;NA
"12-08-2016";NA;305,1;304;204;235;200;165;130;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;130;305,1;NA;NA
"13-08-2016";NA;312,2;304;208;234;203;168;136;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;136;312,2;NA;NA
"14-08-2016";NA;319,6;307;216;231;206;171;141;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;141;319,6;NA;NA
"15-08-2016";NA;326,8;315;224;229;208;172;144;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;144;326,8;NA;NA
"16-08-2016";NA;332,1;325;232;228;211;174;145;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;145;332,1;NA;NA
"17-08-2016";NA;333,7;334;243;228;216;176;142;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;142;334;NA;NA
"18-08-2016";NA;335;344;251;229;220;176;140;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;140;344;NA;NA
"19-08-2016";NA;338,6;351;256;228;221;178;137;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;137;351;NA;NA
"20-08-2016";NA;346,2;357;262;226;220;181;133;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;133;357;NA;NA
"21-08-2016";NA;353,9;363;269;224;219;183;130;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;130;363;NA;NA
"22-08-2016";NA;361,2;369;275;222;218;186;129;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;129;369;NA;NA
"23-08-2016";NA;366,3;378;280;220;217;188;130;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;130;378;NA;NA
"24-08-2016";NA;370,5;387;286;220;215;189;133;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;133;387;NA;NA
"25-08-2016";NA;376,2;397;290;220;214;187;137;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;137;397;NA;NA
"26-08-2016";NA;378,6;408;291;222;216;188;141;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;141;408;NA;NA
"27-08-2016";NA;380,8;417;294;225;218;190;144;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;144;417;NA;NA
"28-08-2016";NA;382,8;423;298;225;217;192;147;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;147;423;NA;NA
"29-08-2016";NA;382,5;426;305;226;216;194;148;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;148;426;NA;NA
"30-08-2016";NA;382,8;423;308;229;215;194;147;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;147;423;NA;NA
"31-08-2016";NA;379,2;415;312;235;216;194;148;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;148;415;NA;NA

